31,29,27,25,6,18,30,24,28,36,21,22,33,9,27,27,26,27,33,19,9,28,27,27,7,19,14,33,30,29,2,23,29,25,26,27,21,25,14,4,17,27,21,15,22,32,32,17,26,3,21,30,22,27,26,3,26,25,4,10,12,18,25,3,20,2,31,26,30,15,24,30,19,9,23,26,20,24,26,25,30,32,20,24,23,28,21,25,17,28,1,26,28,15,28,1,33,31,26,19,26,33,12,32,23,33,16,27,28,3,37,11,25,27,1,11,23,28,1,10,32,20,25,13,18,4,26,18,20,33,14,14,18,26,22,9,30,19,32,25,22,8,14,12,25,30,25,28,23,30,22,22,26,24,24,27,12,34,28,22,24,13,22,24,24,5,32,26,22,30,21,29,23,27,26,30,18,19,26,37,22,14,24,32,25,25,28,10,22,28,27,1,23,34,24,29,21,29,37,26,19,28,33,1,31,23,30,30,31,27,24,28,16,28,14,29,8,26,35,27,16,21,30,22,21,30,31,16,20,14,19,23,19,25,23,23,12,27,32,27,16,25,20,24,24,32,24,29,22,13,24,7,29,30,37,26,19,25,21,22,20,26,30,35,32,26,8,21,8,17,23,29,23,21,13,29,25,26,24,15,22,18,23,5,18,22,30,27,33,8,24,20,29,25,1,3,32,29,29,27,21,33,30,32,19,24,28,30,25,36,30,31,26,15,30,26,22,16,12,20,20,32,31,28,17,18,17,24,14,23,29,21,31,24,14,23,15,29,22,31,31,26,13,23,24,9,24,31,20,23,10,27,19,22,22,15,27,3,27,33,28,33,25,13,29,21,22,27,16,29,24,11,8,33,12,20,26,22,25,26,23,13,22,24,28,34,35,18,29,32,29,34,22,16,15,21,8,19,27,17,31,26,19,28,27,24,9,23,21,21,10,31,15,23,26,19,14,21,21,21,25,24,17,11,21,25,13,18,30,24,15,23,30,1,20,17,13,21,14,24,29,15,28,14,23,1,25,17,21,24,1,12,19,7,21,3,19,31,30,3,33,21,24,10,17,7,17,31,23,19,22,17,22,30,19,19,22,25,27,25,28,16,24,29,10,26,32,26,26,17,21,10,27,24,14,19,28,30,30,32
16,26,8,26,21,15,29,19,21,13,27,27,21,14,17,23,4,29,9,26,22,28,13,19,24,12,21,23,29,28,16,21,17,15,3,4,3,15,8,12,28,5,19,7,22,21,18,24,17,20,24,28,22,2,31,22,9,7,11,27,29,17,23,16,17,1,19,17,35,25,26,25,17,17,20,16,17,25,3,31,9,26,20,26,23,22,23,12,22,21,19,20,9,20,27,28,29,16,18,20,33,24,15,2,29,12,32,23,2,29,16,16,24,21,8,21,13,24,30,29,20,1,9,25,2,16,13,26,22,25,25,14,24,8,16,28,10,14,5,27,16,6,23,25,23,20,8,14,7,3,11,17,25,10,21,17,31,11,11,12,21,16,18,28,27,34,28,13,10,17,32,2,25,16,26,11,33,15,24,27,29,27,21,26,24,16,6,7,23,29,16,34,14,25,18,11,1,22,3,29,24,11,20,10,22,22,15,15,19,20,5,23,34,21,23,17,22,2,5,16,19,13,21,5,1,8,3,11,31,7,4,12,18,1,26,9,18,26,2,24,4,11,22,19,4,28,19,13,22,5,23,33,1,28,20,17,23,11,13,23,24,26,13,19,20,31,20,23,24,25,27,34,21,22,22,21,15,1,24,13,16,21,19,26,11,11,30,32,24,29,14,25,24,1,24,17,18,20,20,1,3,3,24,11,10,19,20,30,17,12,3,19,11,16,30,25,24,5,20,20,6,22,15,16,5,14,9,16,28,15,25,26,21,23,14,10,15,29,31,21,11,9,20,26,27,26,19,3,23,24,19,10,25,16,23,13,28,17,20,30,27,19,15,15,24,9,23,16,29,15,23,20,8,17,1,29,20,6,28,19,25,23,23,21,3,20,6,2,28,22,28,15,22,5,16,27,20,6,25,28,27,15,25,21,29,17,18,7,17,29,30,13,6,18,25,20,20,27,20,10,34,17,11,22,23,9,23,12,26,23,18,21,28,22,23,4,32,21,21,27,24,18,7,14,7,22,5,10,26,20,17,12,18,19,29,18,28,32,20,3,13,21,24,18,21,37,29,19,13,24,15,1,7,21,32,12,21,27,29,23,12,20,31,1,23,21,16,20,20,19,3,28,23,26,29,5,20,24,17,22
27,13,23,21,21,15,27,20,17,23,19,21,18,10,13,18,25,26,8,8,28,18,16,22,27,22,19,20,5,14,15,24,24,17,29,2,16,27,11,19,9,14,11,14,24,32,15,21,14,24,18,19,15,14,12,20,3,14,19,28,28,11,21,11,32,5,8,22,21,26,16,11,18,15,29,12,20,31,8,16,33,30,16,19,26,33,14,1,11,10,16,19,28,29,25,21,21,21,15,13,24,1,22,15,30,29,20,6,11,1,19,1,18,25,17,7,16,14,18,19,32,31,26,13,15,29,27,18,20,13,15,27,22,25,19,19,5,12,8,14,10,19,3,16,22,18,34,23,14,28,28,22,16,16,10,25,10,15,23,20,27,21,24,16,13,21,16,27,26,22,22,16,27,29,10,27,29,28,16,15,17,11,7,20,34,20,3,16,10,19,23,11,25,19,11,7,14,26,27,29,14,21,13,20,21,23,11,23,8,20,9,12,7,17,22,4,25,9,9,27,21,14,20,26,4,18,10,24,20,20,29,8,9,18,1,7,20,16,18,7,15,19,18,13,1,15,22,36,14,21,20,23,16,29,26,24,31,20,23,25,18,26,28,28,22,20,23,20,19,7,25,27,14,27,17,13,23,17,11,25,20,11,14,28,29,3,20,18,29,10,23,13,23,23,3,14,15,2,8,23,22,21,27,27,16,22,24,24,13,15,13,26,20,32,22,32,19,17,14,30,25,21,11,12,10,29,9,19,7,17,15,22,4,23,24,25,18,19,27,19,3,24,5,16,24,10,19,8,30,23,21,16,3,27,13,14,21,4,20,32,5,6,26,8,26,12,24,18,10,26,24,15,6,12,21,9,3,18,18,15,22,22,18,26,24,22,24,13,1,26,20,17,19,9,18,28,14,20,14,22,21,3,28,23,1,15,20,7,19,5,16,7,18,14,11,1,23,19,6,16,7,23,18,17,31,20,19,14,24,22,19,11,11,17,25,1,6,17,25,18,10,25,7,20,25,9,22,18,20,28,13,26,27,30,16,2,21,17,26,19,19,5,4,8,16,18,21,32,27,24,29,1,22,17,8,13,7,20,23,9,22,17,15,14,18,14,15,20,11,17,20,29,8,20,19,15,20,24,20,3
23,19,24,5,22,8,1,25,24,23,25,8,13,14,22,20,13,22,23,13,8,25,21,27,5,12,18,27,17,25,13,2,28,11,15,19,4,2,10,21,25,14,6,14,28,22,19,18,8,19,12,23,10,24,18,8,18,21,7,26,19,18,19,23,23,15,22,5,15,19,20,26,9,8,19,16,3,17,24,20,30,16,18,16,21,2,30,32,18,26,12,23,10,12,16,20,13,30,19,4,13,8,12,17,35,22,17,6,24,11,10,18,10,1,23,26,29,7,17,10,15,14,20,12,24,22,4,12,24,18,15,1,17,19,10,17,18,6,18,19,18,12,13,24,10,20,20,4,24,13,25,24,16,2,12,4,4,22,21,14,24,27,2,16,6,23,29,22,23,23,10,6,2,25,20,12,11,17,24,22,22,20,22,8,6,16,10,18,19,11,19,6,13,7,25,16,23,18,24,25,9,15,22,23,16,28,28,14,6,21,12,14,12,24,14,6,12,16,5,15,25,28,19,17,17,24,19,7,27,15,27,15,23,12,31,1,20,22,24,3,1,14,10,26,21,21,23,19,2,23,19,12,22,6,31,2,33,12,13,9,4,12,6,21,17,22,6,14,11,23,25,29,18,32,17,23,27,3,13,19,17,22,25,20,17,17,2,11,17,10,21,19,21,3,18,12,18,18,32,17,8,22,11,22,10,15,12,3,14,11,19,10,22,24,16,15,15,16,14,4,4,20,11,18,9,9,27,10,8,17,14,25,26,10,3,27,28,26,7,14,1,11,10,9,4,12,23,9,13,8,7,15,19,16,27,17,19,18,32,14,17,24,28,14,17,15,17,29,21,23,3,23,27,28,29,10,25,8,6,18,18,20,34,5,15,15,12,28,9,9,19,15,9,3,19,10,7,14,26,26,14,10,10,26,33,22,12,24,13,14,10,21,2,14,10,13,21,1,16,26,21,19,3,16,9,6,2,14,7,16,26,3,22,13,17,29,20,7,23,18,10,2,28,14,22,11,22,3,1,13,1,6,28,17,15,4,26,15,7,20,22,19,12,3,15,18,1,23,19,22,18,21,13,28,16,5,6,1,8,9,25,16,14,16,13,14,26,24,22,20,24,17,2,24,17,4,2,24,16,5
2,4,9,4,20,5,16,22,24,23,13,10,23,12,5,8,4,24,20,17,15,21,10,24,30,21,26,14,27,21,16,26,28,18,10,27,4,28,12,10,10,19,32,24,8,14,1,23,10,23,1,24,22,24,28,10,2,24,20,21,16,2,4,7,27,6,11,6,16,17,3,29,20,16,21,10,16,19,7,23,18,12,20,20,3,16,7,8,6,27,22,4,1,25,14,18,21,2,3,21,4,12,21,13,9,5,13,23,18,8,26,19,18,24,5,17,19,6,17,24,27,18,12,26,10,9,16,9,12,12,16,21,4,12,8,17,17,27,3,17,16,14,14,21,14,1,6,9,21,17,2,19,15,3,19,5,8,15,11,17,24,4,19,9,21,19,8,20,11,6,20,20,17,23,1,19,17,25,16,9,23,17,30,24,23,17,7,28,18,30,20,19,14,24,18,4,2,17,7,21,2,22,12,5,27,25,27,4,25,9,15,20,20,11,23,5,2,19,16,20,6,7,30,3,25,21,5,21,15,17,18,1,3,9,18,17,8,12,12,10,7,13,14,14,17,11,14,17,10,19,13,14,22,23,25,27,20,22,13,8,11,22,28,18,17,11,11,2,15,1,19,23,7,3,25,18,7,13,24,16,27,4,12,17,2,23,10,12,17,19,16,11,13,15,5,3,6,4,11,20,23,20,25,18,1,14,8,13,2,30,21,2,17,22,5,8,17,18,6,1,6,13,25,1,27,21,20,9,3,4,5,5,24,11,18,17,20,20,5,15,17,9,6,22,2,12,19,6,20,10,1,28,22,20,13,28,8,6,11,5,14,18,12,17,10,17,10,17,15,24,1,1,26,28,21,30,14,16,13,1,9,19,21,9,4,8,20,22,14,4,13,19,28,9,19,18,25,26,1,23,23,20,2,13,7,21,25,14,15,18,9,15,21,20,30,16,3,24,9,18,12,15,18,11,4,10,16,17,18,6,18,15,35,18,18,12,15,10,24,7,13,24,23,12,2,20,18,1,22,26,20,30,9,14,24,17,17,23,15,15,10,25,14,3,25,14,9,4,21,25,2,16,21,12,21,24,19,12,26,13,13,14,1,10,16,19,13,9,20,24,7,21,2,13,16,16,32,8,20,25
12,26,16,5,15,14,10,21,29,2,10,1,2,22,15,7,21,9,18,28,23,11,22,15,20,16,28,24,22,8,10,13,7,21,16,8,15,10,24,20,4,22,9,12,22,4,31,15,20,21,22,18,10,14,7,15,5,14,14,20,20,20,12,19,6,22,22,7,9,11,7,15,26,16,29,12,23,21,21,24,28,16,26,23,17,20,19,16,10,28,7,11,3,21,12,12,13,23,3,21,11,23,17,14,22,10,20,15,16,11,1,13,17,26,20,1,7,22,28,30,2,9,15,15,13,21,11,14,9,6,10,7,6,2,20,19,13,9,4,11,13,5,19,27,18,9,7,17,19,9,30,17,18,9,11,2,19,17,17,16,13,16,15,14,13,13,6,7,25,7,23,14,1,7,23,20,21,8,2,11,13,5,16,12,27,19,13,25,17,20,19,19,1,13,19,11,23,12,18,11,13,7,3,5,18,14,13,7,23,27,17,5,16,23,7,14,3,14,3,24,25,18,13,18,32,15,22,16,17,4,21,18,14,17,18,7,15,10,12,29,16,6,32,3,20,24,25,28,12,15,15,5,2,3,5,1,21,11,27,6,15,21,11,2,26,7,9,10,4,13,30,11,17,27,27,15,26,15,13,13,16,14,14,15,13,15,16,14,15,15,11,12,14,25,4,3,15,2,12,8,3,6,17,22,16,32,25,1,25,11,20,4,1,30,28,15,19,7,3,8,20,22,29,18,22,18,17,17,3,11,20,7,21,13,11,10,18,23,3,21,16,1,10,25,27,3,19,22,1,9,21,3,2,25,21,21,3,18,1,8,17,8,4,5,2,17,10,9,18,16,12,24,10,9,9,4,9,11,22,13,18,12,19,8,24,2,13,25,20,9,19,21,16,14,17,16,13,23,17,9,8,2,11,18,24,17,17,8,15,2,12,16,6,13,2,7,21,13,8,28,3,4,8,8,23,6,14,8,1,6,21,17,31,17,15,25,4,1,16,5,8,13,20,15,19,23,14,4,13,14,17,17,9,19,23,22,18,17,18,14,6,18,21,8,11,23,12,10,12,8,7,4,6,14,25,21,15,13,14,20,22,5,21,17,18,20,9,12,19,16,16,13,24,22,13,8,9,22,11,17
22,28,8,3,27,6,20,13,21,15,14,9,19,14,28,14,9,8,18,15,22,4,10,12,26,22,24,19,15,7,7,12,20,20,7,19,5,15,16,14,13,27,1,21,9,7,17,14,20,9,18,13,10,8,17,22,5,8,4,21,3,29,26,11,18,19,27,13,2,31,14,11,15,7,8,2,12,19,9,17,6,13,15,22,1,14,18,13,24,12,16,13,20,17,17,2,17,6,19,18,21,4,4,26,16,5,6,8,5,21,21,18,14,1,13,24,1,14,12,20,18,20,15,6,17,7,16,11,23,18,3,13,2,1,14,15,22,20,15,16,24,19,10,19,16,8,11,2,17,24,20,24,21,16,20,3,2,11,2,14,30,17,17,21,10,4,15,25,18,17,5,14,9,12,7,6,21,28,19,28,14,15,25,7,19,12,23,20,11,18,11,9,11,20,9,17,14,3,18,7,1,14,4,20,6,18,12,22,9,20,5,23,2,1,20,13,5,20,24,2,10,11,14,6,28,6,15,21,11,22,26,11,18,21,13,9,8,15,22,21,12,1,15,6,17,9,11,17,24,12,17,16,12,23,17,14,15,1,12,12,4,22,11,8,7,9,19,5,23,16,5,11,8,6,17,2,12,19,12,15,16,4,9,7,13,10,22,18,24,18,6,6,19,15,24,11,10,5,16,15,13,6,20,23,2,30,8,7,17,6,4,14,11,26,23,18,15,25,20,15,9,15,14,2,1,19,3,11,29,17,21,16,27,18,9,15,8,4,13,21,3,5,16,20,6,6,17,26,13,23,8,14,9,9,21,23,4,19,19,2,12,7,24,22,8,14,9,11,12,21,13,21,8,3,4,22,2,13,25,14,26,4,10,11,1,6,12,21,26,3,12,4,13,14,5,19,20,26,8,19,28,16,19,4,11,3,17,8,9,3,14,27,19,14,16,20,7,2,4,22,23,20,29,2,17,18,21,3,13,14,17,17,15,12,22,8,23,15,18,19,9,23,9,18,17,14,15,12,4,8,18,25,16,21,21,18,13,13,13,17,11,31,20,12,19,20,26,20,14,1,4,25,23,8,13,10,20,18,23,13,9,19,14,13,19,22,16,5,11,16,3,19,13,4,18,10,11,15,17,11
7,4,12,11,7,1,18,14,16,3,22,10,14,17,18,5,22,6,8,5,13,13,14,6,19,5,2,6,1,11,13,18,13,1,2,23,18,6,9,8,17,24,19,20,16,25,7,14,7,12,8,12,7,16,13,5,5,17,15,3,8,11,19,19,1,14,10,12,6,17,1,4,5,5,11,11,26,19,15,4,11,20,7,19,9,21,11,23,17,17,18,18,23,16,6,11,23,19,16,26,3,5,21,15,20,2,10,17,11,12,19,12,7,2,15,16,24,18,9,15,21,17,20,13,11,9,6,6,28,8,18,4,3,4,4,20,16,22,16,17,29,8,12,24,14,7,29,17,7,7,16,7,15,13,15,1,16,3,20,22,23,3,3,14,1,4,2,4,17,4,20,20,11,23,3,19,12,14,19,14,23,5,2,3,2,4,8,7,2,17,8,13,5,32,18,25,24,6,1,4,5,20,21,10,5,18,4,7,4,19,17,11,21,21,8,24,19,11,1,19,18,13,17,2,24,3,2,15,8,11,25,17,13,14,18,1,7,15,11,18,11,2,26,16,8,13,6,17,3,2,9,15,14,10,14,17,19,15,14,19,15,4,8,15,3,15,18,31,20,20,1,13,20,5,8,12,12,13,20,11,1,3,16,13,22,17,1,17,3,11,17,16,19,29,14,20,6,8,10,17,9,7,19,27,21,16,14,11,26,27,7,9,10,14,8,18,17,8,24,16,3,14,16,1,3,18,18,2,12,23,23,6,3,15,11,10,9,1,17,14,15,12,13,21,1,11,6,19,8,19,8,8,16,19,17,19,26,17,9,9,15,8,19,22,2,22,16,15,9,1,8,13,12,19,14,3,5,6,22,9,5,15,19,24,15,25,26,2,2,4,23,18,18,23,18,19,20,17,26,4,8,1,23,23,7,20,13,17,15,20,17,13,8,5,2,10,13,1,10,8,21,10,10,4,11,23,15,2,28,13,18,14,15,12,17,1,19,18,14,8,24,20,15,15,1,14,13,13,12,10,16,24,2,2,12,11,11,4,7,7,5,11,6,28,24,6,22,5,15,5,10,6,4,17,8,24,15,12,6,18,16,28,17,14,1,2,10,28,16,12,17,12,5,6,16,19,15,1,6,16
23,12,6,14,1,12,23,4,7,3,11,12,7,16,7,19,3,19,2,7,12,21,7,17,15,12,14,14,6,22,7,26,8,9,5,4,8,15,9,12,7,13,13,7,8,8,13,13,15,10,18,5,7,17,22,13,16,4,24,3,8,5,23,16,2,19,14,6,21,8,17,24,19,4,20,8,12,15,12,8,14,20,18,15,18,17,10,3,2,17,2,17,13,7,5,18,17,17,2,12,11,7,1,2,22,14,1,11,26,10,3,18,14,20,5,21,30,9,11,5,9,13,12,9,16,12,10,10,14,23,16,12,6,14,9,9,11,22,19,8,8,11,3,20,1,17,19,10,7,23,17,4,5,7,12,8,8,10,2,22,14,7,8,6,12,15,2,17,6,15,26,11,8,7,22,7,16,11,11,22,14,9,1,14,4,13,27,13,8,13,23,19,19,12,6,1,8,14,30,17,15,15,8,2,13,3,11,10,6,2,17,11,23,10,19,10,7,11,24,9,10,1,19,9,19,11,9,16,13,14,15,15,30,16,16,24,8,15,1,11,10,12,20,14,8,20,14,13,14,25,25,14,12,18,4,14,8,3,14,18,11,4,9,4,3,10,1,8,17,6,11,14,15,13,26,23,12,13,4,9,9,4,18,24,13,5,10,27,3,10,12,10,22,8,18,8,15,29,26,3,22,26,14,22,1,23,5,15,19,16,3,10,14,12,17,13,10,15,24,19,13,24,16,8,13,13,24,7,9,16,9,14,3,14,18,14,4,27,7,10,1,3,15,7,22,14,4,1,13,7,8,3,12,3,15,14,12,19,21,7,13,7,19,17,14,18,4,17,20,8,12,13,21,16,22,13,19,5,2,7,14,12,20,25,11,15,14,15,17,12,8,11,9,9,23,3,20,15,25,10,18,17,23,11,20,19,2,21,6,4,19,10,14,10,20,25,12,7,21,3,21,1,2,15,1,16,28,17,9,4,23,25,16,1,19,3,13,17,9,17,4,17,17,3,18,17,1,29,8,20,13,3,3,6,25,17,7,16,22,20,17,17,7,17,15,14,9,21,16,15,23,8,17,6,22,11,8,25,16,4,20,8,7,19,3,6,7,23,9,5,11,3,17,23,11,8,14,13,2,12
16,22,3,20,23,11,7,23,19,6,6,16,6,12,10,16,16,11,1,8,10,16,24,7,12,8,11,17,9,10,5,4,4,1,13,3,22,7,11,13,24,2,13,2,16,4,5,9,6,7,22,5,11,12,13,20,14,9,20,25,18,5,23,15,18,8,7,24,16,1,2,10,6,19,26,15,16,26,17,11,1,6,6,15,14,10,15,1,18,11,13,21,7,3,15,16,11,13,13,24,1,21,20,13,12,2,13,17,6,12,3,10,6,11,21,10,2,8,21,3,3,9,6,8,17,19,15,15,8,10,7,16,9,25,17,17,15,20,16,21,16,4,27,6,5,19,15,12,15,11,11,8,24,16,9,6,11,7,22,9,6,7,7,10,21,6,12,25,3,31,5,21,27,15,15,16,18,7,22,13,9,10,15,16,18,16,15,15,14,13,15,17,20,3,19,22,4,19,1,8,6,8,27,14,10,29,15,15,14,10,9,2,3,22,16,9,2,24,1,20,22,16,10,13,18,16,1,3,11,25,19,3,20,5,17,21,24,6,13,13,12,3,13,22,20,17,10,20,14,12,16,14,18,12,18,12,5,11,3,15,9,20,19,20,9,24,2,6,9,18,14,16,6,8,10,19,10,5,22,9,9,2,4,1,14,14,12,12,4,6,5,15,11,11,11,21,2,12,23,24,22,17,32,12,21,3,18,6,21,7,3,19,4,19,8,1,5,25,21,17,15,13,9,19,22,2,13,1,26,27,18,4,8,12,10,9,27,6,26,12,10,13,7,22,9,12,16,8,9,13,13,19,12,6,24,1,23,11,17,13,10,1,4,10,4,7,11,8,14,16,15,7,1,9,11,8,11,15,19,16,1,6,19,14,17,6,15,10,4,15,18,18,21,23,15,12,14,12,11,11,21,22,7,5,16,10,16,4,15,18,20,4,7,2,27,18,1,7,19,14,18,6,11,4,1,4,5,1,6,17,11,22,22,3,24,7,13,16,13,20,13,6,6,13,13,21,12,4,5,28,9,12,12,13,19,17,5,9,10,18,7,14,18,3,13,9,29,5,10,20,15,19,18,8,12,6,11,16,2,8,10,6,21,24,26,16,17,3,16,7,4,19,8,13,6,21,1,3,10,11
